BldgID,Meter ID,Item,Value,Start date,Meter End Date,ImpvtDate
125,236,Electricity,,11/30/2009,12/29/2009,03/11/2011
125,236,Electricity,,10/28/2009,11/30/2009,03/11/2011
125,236,Electricity,,09/29/2009,10/28/2009,03/11/2011
125,236,Electricity,,08/28/2009,09/29/2009,03/11/2011
125,236,Electricity,,07/30/2009,08/28/2009,03/11/2011
125,236,Electricity,,06/30/2009,07/30/2009,03/11/2011
125,236,Electricity,,06/01/2009,06/30/2009,03/11/2011
125,236,Electricity,,05/01/2009,06/01/2009,03/11/2011
125,236,Electricity,,04/02/2009,05/01/2009,03/11/2011
125,236,Electricity,,03/03/2009,04/02/2009,03/11/2011
125,236,Electricity,,01/29/2009,03/03/2009,03/11/2011
125,236,Electricity,,12/29/2008,01/29/2009,03/11/2011
125,236,Electricity,,11/26/2008,12/29/2008,03/11/2011
125,236,Electricity,,10/28/2008,11/26/2008,03/11/2011
125,236,Electricity,,09/30/2008,10/28/2008,03/11/2011
125,236,Electricity,,08/29/2008,09/30/2008,03/11/2011
125,236,Electricity,,07/31/2008,08/29/2008,03/11/2011
125,236,Electricity,,07/01/2008,07/31/2008,03/11/2011
125,236,Electricity,,06/02/2008,07/01/2008,03/11/2011
125,236,Electricity,,04/30/2008,06/02/2008,03/11/2011
125,236,Electricity,,04/01/2008,04/30/2008,03/11/2011
125,236,Electricity,,02/29/2008,04/01/2008,03/11/2011
125,236,Electricity,,01/30/2008,02/29/2008,03/11/2011
125,236,Electricity,,01/02/2008,01/30/2008,03/11/2011
125,236,Electricity,,12/01/2007,01/02/2008,03/11/2011
125,236,Electricity,,10/31/2007,12/01/2007,03/11/2011
125,236,Electricity,,10/02/2007,10/31/2007,03/11/2011
125,236,Electricity,,08/30/2007,10/02/2007,03/11/2011
125,236,Electricity,,08/02/2007,08/30/2007,03/11/2011
125,236,Electricity,,07/03/2007,08/02/2007,03/11/2011
125,236,Electricity,,06/04/2007,07/03/2007,03/11/2011
125,236,Electricity,,05/03/2007,06/04/2007,03/11/2011
33,59,Electricity,,05/28/2008,06/26/2008,03/24/2011
33,59,Electricity,,06/26/2008,07/28/2008,03/24/2011
33,59,Electricity,,07/28/2008,08/26/2008,03/24/2011
33,59,Electricity,,08/26/2008,09/26/2008,03/24/2011
33,59,Electricity,,09/26/2008,10/27/2008,03/24/2011
33,59,Electricity,,10/27/2008,11/24/2008,03/24/2011
33,59,Electricity,,11/24/2008,12/26/2008,03/24/2011
33,59,Electricity,,12/26/2008,01/27/2009,03/24/2011
33,59,Electricity,,01/27/2009,02/27/2009,03/24/2011
33,59,Electricity,,02/27/2009,03/27/2009,03/24/2011
33,59,Electricity,,03/27/2009,04/28/2009,03/24/2011
33,59,Electricity,,04/28/2009,05/29/2009,03/24/2011
33,59,Electricity,,05/29/2009,06/29/2009,03/24/2011
33,59,Electricity,,06/29/2009,07/28/2009,03/24/2011
33,59,Electricity,,07/28/2009,08/27/2009,03/24/2011
33,59,Electricity,,08/27/2009,09/25/2009,03/24/2011
33,59,Electricity,,09/25/2009,10/26/2009,03/24/2011
33,59,Electricity,,10/26/2009,11/25/2009,03/24/2011
33,59,Electricity,,11/25/2009,12/26/2009,03/24/2011
33,59,Electricity,,12/26/2009,01/27/2010,03/24/2011
33,59,Electricity,,01/27/2010,02/26/2010,03/24/2011
33,59,Electricity,,02/26/2010,03/30/2010,03/24/2011
33,59,Electricity,,03/30/2010,04/29/2010,03/24/2011
33,59,Electricity,,04/29/2010,05/28/2010,03/24/2011
33,59,Electricity,,05/28/2010,06/28/2010,03/24/2011
33,59,Electricity,,06/28/2010,07/28/2010,03/24/2011
33,59,Electricity,,07/28/2010,08/27/2010,03/24/2011
33,59,Electricity,,08/27/2010,09/28/2010,03/24/2011
33,60,Natural Gas,,09/25/2012,10/25/2012,03/24/2011
33,60,Natural Gas,,10/25/2012,11/24/2012,03/24/2011
33,60,Natural Gas,,11/24/2012,12/27/2012,03/24/2011
33,60,Natural Gas,,12/27/2012,01/25/2013,03/24/2011
33,60,Natural Gas,,01/25/2013,02/27/2013,03/24/2011
33,60,Natural Gas,,02/27/2013,03/29/2013,03/24/2011
33,60,Natural Gas,,03/29/2013,04/29/2013,03/24/2011
33,60,Natural Gas,,04/29/2013,05/28/2013,03/24/2011
33,60,Natural Gas,,05/28/2013,06/26/2013,03/24/2011
33,60,Natural Gas,,06/26/2013,07/26/2013,03/24/2011
33,60,Natural Gas,,07/26/2013,08/26/2013,03/24/2011
33,60,Natural Gas,,08/26/2013,09/25/2013,03/24/2011
33,59,Electricity,,09/28/2010,10/27/2010,03/24/2011
33,59,Electricity,,10/27/2010,11/29/2010,03/24/2011
33,59,Electricity,,11/29/2010,12/28/2010,03/24/2011
33,59,Electricity,,12/28/2010,01/27/2011,03/24/2011
33,59,Electricity,,01/27/2011,02/28/2011,03/24/2011
33,59,Electricity,,02/28/2011,03/29/2011,03/24/2011
33,59,Electricity,,03/29/2011,04/28/2011,03/24/2011
33,59,Electricity,,04/28/2011,05/27/2011,03/24/2011
33,59,Electricity,,05/27/2011,06/28/2011,03/24/2011
33,59,Electricity,,06/28/2011,07/28/2011,03/24/2011
33,59,Electricity,,07/28/2011,08/26/2011,03/24/2011
33,59,Electricity,,08/26/2011,09/27/2011,03/24/2011
33,59,Electricity,,09/27/2011,10/26/2011,03/24/2011
33,59,Electricity,,10/26/2011,11/28/2011,03/24/2011
33,59,Electricity,,11/28/2011,12/27/2011,03/24/2011
33,59,Electricity,,12/27/2011,01/26/2012,03/24/2011
33,59,Electricity,,01/26/2012,02/27/2012,03/24/2011
33,59,Electricity,,02/27/2012,03/27/2012,03/24/2011
33,59,Electricity,,03/27/2012,04/26/2012,03/24/2011
33,59,Electricity,,04/26/2012,05/25/2012,03/24/2011
33,59,Electricity,,05/25/2012,06/26/2012,03/24/2011
33,59,Electricity,,06/26/2012,07/26/2012,03/24/2011
33,59,Electricity,,07/26/2012,08/24/2012,03/24/2011
33,59,Electricity,,08/24/2012,09/25/2012,03/24/2011
33,59,Electricity,,09/25/2012,10/24/2012,03/24/2011
33,59,Electricity,,10/24/2012,11/26/2012,03/24/2011
33,59,Electricity,,11/26/2012,12/26/2012,03/24/2011
33,59,Electricity,,12/26/2012,01/25/2013,03/24/2011
33,59,Electricity,,01/25/2013,02/26/2013,03/24/2011
33,59,Electricity,,02/26/2013,03/27/2013,03/24/2011
33,59,Electricity,,03/27/2013,04/26/2013,03/24/2011
33,59,Electricity,,04/26/2013,05/28/2013,03/24/2011
33,59,Electricity,,05/28/2013,06/26/2013,03/24/2011
33,59,Electricity,,06/26/2013,07/26/2013,03/24/2011
33,59,Electricity,,07/26/2013,08/26/2013,03/24/2011
33,59,Electricity,,08/26/2013,09/25/2013,03/24/2011
33,60,Natural Gas,,05/31/2007,07/02/2007,03/24/2011
33,60,Natural Gas,,07/02/2007,08/01/2007,03/24/2011
33,60,Natural Gas,,08/01/2007,08/29/2007,03/24/2011
33,60,Natural Gas,,08/29/2007,10/01/2007,03/24/2011
33,60,Natural Gas,,10/01/2007,10/30/2007,03/24/2011
33,60,Natural Gas,,10/30/2007,11/29/2007,03/24/2011
33,60,Natural Gas,,11/29/2007,12/31/2007,03/24/2011
33,60,Natural Gas,,12/31/2007,01/29/2008,03/24/2011
33,60,Natural Gas,,01/29/2008,02/27/2008,03/24/2011
33,60,Natural Gas,,02/27/2008,03/28/2008,03/24/2011
33,60,Natural Gas,,03/28/2008,04/29/2008,03/24/2011
33,60,Natural Gas,,04/29/2008,05/28/2008,03/24/2011
33,60,Natural Gas,,05/28/2008,06/26/2008,03/24/2011
33,60,Natural Gas,,06/26/2008,07/28/2008,03/24/2011
33,60,Natural Gas,,07/28/2008,08/26/2008,03/24/2011
33,60,Natural Gas,,08/26/2008,09/26/2008,03/24/2011
33,60,Natural Gas,,09/26/2008,10/27/2008,03/24/2011
33,60,Natural Gas,,10/27/2008,11/24/2008,03/24/2011
33,60,Natural Gas,,11/24/2008,12/26/2008,03/24/2011
33,60,Natural Gas,,12/26/2008,01/27/2009,03/24/2011
33,60,Natural Gas,,01/27/2009,02/27/2009,03/24/2011
33,60,Natural Gas,,02/27/2009,03/27/2009,03/24/2011
33,60,Natural Gas,,03/27/2009,04/28/2009,03/24/2011
33,60,Natural Gas,,04/28/2009,05/29/2009,03/24/2011
33,60,Natural Gas,,05/29/2009,06/29/2009,03/24/2011
33,60,Natural Gas,,06/29/2009,07/28/2009,03/24/2011
33,60,Natural Gas,,07/28/2009,08/27/2009,03/24/2011
33,60,Natural Gas,,08/27/2009,09/25/2009,03/24/2011
33,60,Natural Gas,,09/25/2009,10/26/2009,03/24/2011
33,60,Natural Gas,,10/26/2009,11/25/2009,03/24/2011
33,60,Natural Gas,,11/25/2009,12/26/2009,03/24/2011
33,60,Natural Gas,,12/26/2009,01/27/2010,03/24/2011
33,60,Natural Gas,,01/27/2010,02/26/2010,03/24/2011
33,60,Natural Gas,,02/26/2010,03/30/2010,03/24/2011
33,60,Natural Gas,,03/30/2010,04/29/2010,03/24/2011
33,60,Natural Gas,,04/29/2010,05/28/2010,03/24/2011
33,60,Natural Gas,,05/28/2010,06/28/2010,03/24/2011
33,60,Natural Gas,,06/28/2010,07/28/2010,03/24/2011
33,60,Natural Gas,,07/28/2010,08/30/2010,03/24/2011
33,60,Natural Gas,,08/30/2010,09/29/2010,03/24/2011
33,60,Natural Gas,,09/29/2010,10/27/2010,03/24/2011
33,60,Natural Gas,,10/27/2010,11/29/2010,03/24/2011
33,60,Natural Gas,,11/29/2010,12/29/2010,03/24/2011
33,60,Natural Gas,,12/29/2010,01/27/2011,03/24/2011
33,60,Natural Gas,,01/27/2011,02/28/2011,03/24/2011
33,60,Natural Gas,,02/28/2011,03/29/2011,03/24/2011
33,60,Natural Gas,,03/29/2011,04/29/2011,03/24/2011
33,60,Natural Gas,,04/29/2011,05/27/2011,03/24/2011
33,60,Natural Gas,,05/27/2011,06/28/2011,03/24/2011
33,60,Natural Gas,,06/28/2011,07/28/2011,03/24/2011
33,60,Natural Gas,,07/28/2011,08/29/2011,03/24/2011
33,60,Natural Gas,,08/29/2011,09/27/2011,03/24/2011
33,60,Natural Gas,,09/27/2011,10/27/2011,03/24/2011
33,60,Natural Gas,,10/27/2011,11/28/2011,03/24/2011
33,60,Natural Gas,,11/28/2011,12/27/2011,03/24/2011
33,60,Natural Gas,,12/27/2011,01/26/2012,03/24/2011
33,60,Natural Gas,,01/26/2012,02/27/2012,03/24/2011
33,60,Natural Gas,,02/27/2012,03/27/2012,03/24/2011
33,60,Natural Gas,,03/27/2012,04/27/2012,03/24/2011
33,60,Natural Gas,,04/27/2012,05/25/2012,03/24/2011
33,60,Natural Gas,,05/25/2012,06/26/2012,03/24/2011
33,60,Natural Gas,,06/26/2012,07/26/2012,03/24/2011
33,60,Natural Gas,,07/26/2012,08/24/2012,03/24/2011
33,60,Natural Gas,,08/24/2012,09/25/2012,03/24/2011
33,59,Electricity,,05/31/2007,07/02/2007,03/24/2011
33,59,Electricity,,07/02/2007,08/01/2007,03/24/2011
33,59,Electricity,,08/01/2007,08/29/2007,03/24/2011
33,59,Electricity,,08/29/2007,10/01/2007,03/24/2011
33,59,Electricity,,10/01/2007,10/30/2007,03/24/2011
33,59,Electricity,,10/30/2007,11/29/2007,03/24/2011
33,59,Electricity,,11/29/2007,12/31/2007,03/24/2011
33,59,Electricity,,12/31/2007,01/29/2008,03/24/2011
33,59,Electricity,,01/29/2008,02/27/2008,03/24/2011
33,59,Electricity,,02/27/2008,03/28/2008,03/24/2011
33,59,Electricity,,03/28/2008,04/29/2008,03/24/2011
33,59,Electricity,,04/29/2008,05/28/2008,03/24/2011
93,173,Natural Gas,,08/23/2012,09/24/2012,03/31/2011
93,173,Natural Gas,,07/25/2012,08/23/2012,03/31/2011
93,173,Natural Gas,,06/25/2012,07/25/2012,03/31/2011
93,173,Natural Gas,,05/24/2012,06/25/2012,03/31/2011
93,173,Natural Gas,,04/25/2012,05/24/2012,03/31/2011
93,173,Natural Gas,,03/26/2012,04/25/2012,03/31/2011
93,173,Natural Gas,,02/24/2012,03/26/2012,03/31/2011
93,173,Natural Gas,,01/25/2012,02/24/2012,03/31/2011
93,173,Natural Gas,,12/23/2011,01/25/2012,03/31/2011
93,173,Natural Gas,,11/23/2011,12/23/2011,03/31/2011
93,173,Natural Gas,,10/25/2011,11/23/2011,03/31/2011
93,173,Natural Gas,,09/26/2011,10/25/2011,03/31/2011
93,173,Natural Gas,,08/25/2011,09/26/2011,03/31/2011
93,173,Natural Gas,,07/27/2011,08/25/2011,03/31/2011
93,173,Natural Gas,,06/27/2011,07/27/2011,03/31/2011
93,173,Natural Gas,,05/26/2011,06/27/2011,03/31/2011
93,173,Natural Gas,,04/27/2011,05/26/2011,03/31/2011
93,173,Natural Gas,,03/28/2011,04/27/2011,03/31/2011
93,173,Natural Gas,,02/25/2011,03/28/2011,03/31/2011
93,173,Natural Gas,,01/26/2011,02/25/2011,03/31/2011
93,173,Natural Gas,,12/27/2010,01/26/2011,03/31/2011
93,173,Natural Gas,,11/24/2010,12/27/2010,03/31/2011
93,173,Natural Gas,,10/26/2010,11/24/2010,03/31/2011
93,173,Natural Gas,,09/27/2010,10/26/2010,03/31/2011
93,173,Natural Gas,,08/26/2010,09/27/2010,03/31/2011
93,173,Natural Gas,,07/28/2010,08/26/2010,03/31/2011
93,173,Natural Gas,,06/28/2010,07/28/2010,03/31/2011
93,173,Natural Gas,,05/27/2010,06/28/2010,03/31/2011
93,173,Natural Gas,,04/27/2010,05/27/2010,03/31/2011
93,172,Electricity,,09/27/2010,10/26/2010,03/31/2011
93,172,Electricity,,10/26/2010,11/24/2010,03/31/2011
93,172,Electricity,,11/24/2010,12/27/2010,03/31/2011
93,172,Electricity,,12/27/2010,01/26/2011,03/31/2011
93,172,Electricity,,01/26/2011,02/25/2011,03/31/2011
93,172,Electricity,,02/25/2011,03/28/2011,03/31/2011
93,172,Electricity,,03/28/2011,04/27/2011,03/31/2011
93,172,Electricity,,04/27/2011,05/26/2011,03/31/2011
78,143,Natural Gas,,06/29/2010,07/28/2010,03/31/2011
78,143,Natural Gas,,05/28/2010,06/29/2010,03/31/2011
78,143,Natural Gas,,04/29/2010,05/28/2010,03/31/2011
78,143,Natural Gas,,03/30/2010,04/29/2010,03/31/2011
78,143,Natural Gas,,03/01/2010,03/30/2010,03/31/2011
78,143,Natural Gas,,01/27/2010,03/01/2010,03/31/2011
78,143,Natural Gas,,12/28/2009,01/27/2010,03/31/2011
78,143,Natural Gas,,11/17/2009,12/28/2009,03/31/2011
78,143,Natural Gas,,10/27/2009,11/17/2009,03/31/2011
78,143,Natural Gas,,09/28/2009,10/27/2009,03/31/2011
78,143,Natural Gas,,08/27/2009,09/28/2009,03/31/2011
78,143,Natural Gas,,08/16/2009,08/27/2009,03/31/2011
78,142,Electricity,,08/26/2013,09/25/2013,03/31/2011
78,142,Electricity,,07/26/2013,08/26/2013,03/31/2011
78,142,Electricity,,06/26/2013,07/26/2013,03/31/2011
78,142,Electricity,,05/28/2013,06/26/2013,03/31/2011
78,142,Electricity,,04/26/2013,05/28/2013,03/31/2011
78,142,Electricity,,03/27/2013,04/26/2013,03/31/2011
78,142,Electricity,,02/26/2013,03/27/2013,03/31/2011
78,142,Electricity,,01/25/2013,02/26/2013,03/31/2011
78,142,Electricity,,12/26/2012,01/25/2013,03/31/2011
78,142,Electricity,,11/26/2012,12/26/2012,03/31/2011
78,142,Electricity,,10/24/2012,11/26/2012,03/31/2011
78,142,Electricity,,09/25/2012,10/24/2012,03/31/2011
78,142,Electricity,,08/24/2012,09/25/2012,03/31/2011
78,142,Electricity,,07/26/2012,08/24/2012,03/31/2011
78,142,Electricity,,06/26/2012,07/26/2012,03/31/2011
78,142,Electricity,,05/25/2012,06/26/2012,03/31/2011
78,142,Electricity,,04/26/2012,05/25/2012,03/31/2011
78,142,Electricity,,03/27/2012,04/26/2012,03/31/2011
78,142,Electricity,,02/27/2012,03/27/2012,03/31/2011
78,142,Electricity,,01/26/2012,02/27/2012,03/31/2011
78,142,Electricity,,12/27/2011,01/26/2012,03/31/2011
78,142,Electricity,,11/28/2011,12/27/2011,03/31/2011
78,142,Electricity,,10/26/2011,11/28/2011,03/31/2011
78,142,Electricity,,09/27/2011,10/26/2011,03/31/2011
78,142,Electricity,,08/26/2011,09/27/2011,03/31/2011
78,142,Electricity,,07/28/2011,08/26/2011,03/31/2011
78,142,Electricity,,06/28/2011,07/28/2011,03/31/2011
78,142,Electricity,,05/27/2011,06/28/2011,03/31/2011
78,142,Electricity,,04/28/2011,05/27/2011,03/31/2011
78,142,Electricity,,03/29/2011,04/28/2011,03/31/2011
78,142,Electricity,,02/28/2011,03/29/2011,03/31/2011
78,142,Electricity,,01/27/2011,02/28/2011,03/31/2011
78,142,Electricity,,12/28/2010,01/27/2011,03/31/2011
78,142,Electricity,,11/29/2010,12/28/2010,03/31/2011
78,142,Electricity,,10/27/2010,11/29/2010,03/31/2011
78,142,Electricity,,09/28/2010,10/27/2010,03/31/2011
78,142,Electricity,,08/27/2010,09/28/2010,03/31/2011
78,142,Electricity,,07/28/2010,08/27/2010,03/31/2011
78,142,Electricity,,06/29/2010,07/28/2010,03/31/2011
78,142,Electricity,,05/28/2010,06/29/2010,03/31/2011
78,142,Electricity,,04/29/2010,05/28/2010,03/31/2011
78,142,Electricity,,03/30/2010,04/29/2010,03/31/2011
78,142,Electricity,,03/01/2010,03/30/2010,03/31/2011
78,142,Electricity,,01/27/2010,03/01/2010,03/31/2011
78,142,Electricity,,12/28/2009,01/27/2010,03/31/2011
78,142,Electricity,,11/25/2009,12/28/2009,03/31/2011
78,142,Electricity,,10/27/2009,11/25/2009,03/31/2011
78,142,Electricity,,09/28/2009,10/27/2009,03/31/2011
78,142,Electricity,,08/27/2009,09/28/2009,03/31/2011
78,142,Electricity,,08/16/2009,08/27/2009,03/31/2011
78,143,Natural Gas,,08/27/2010,09/28/2010,03/31/2011
78,143,Natural Gas,,07/28/2010,08/27/2010,03/31/2011
78,143,Natural Gas,,09/28/2010,10/27/2010,03/31/2011
78,143,Natural Gas,,10/27/2010,11/28/2010,03/31/2011
78,143,Natural Gas,,11/28/2010,12/28/2010,03/31/2011
78,143,Natural Gas,,12/28/2010,01/26/2011,03/31/2011
78,143,Natural Gas,,01/26/2011,02/28/2011,03/31/2011
78,143,Natural Gas,,02/28/2011,03/29/2011,03/31/2011
78,143,Natural Gas,,03/29/2011,04/28/2011,03/31/2011
78,143,Natural Gas,,04/28/2011,05/27/2011,03/31/2011
78,143,Natural Gas,,05/27/2011,06/28/2011,03/31/2011
78,143,Natural Gas,,06/28/2011,07/28/2011,03/31/2011
78,143,Natural Gas,,07/28/2011,08/26/2011,03/31/2011
78,143,Natural Gas,,08/26/2011,09/27/2011,03/31/2011
78,143,Natural Gas,,09/27/2011,10/26/2011,03/31/2011
78,143,Natural Gas,,10/26/2011,11/28/2011,03/31/2011
78,143,Natural Gas,,11/28/2011,12/27/2011,03/31/2011
78,143,Natural Gas,,12/27/2011,01/26/2012,03/31/2011
78,143,Natural Gas,,01/26/2012,02/27/2012,03/31/2011
78,143,Natural Gas,,02/27/2012,03/27/2012,03/31/2011
78,143,Natural Gas,,03/27/2012,04/26/2012,03/31/2011
78,143,Natural Gas,,04/26/2012,05/25/2012,03/31/2011
78,143,Natural Gas,,05/25/2012,06/26/2012,03/31/2011
78,143,Natural Gas,,06/26/2012,07/26/2012,03/31/2011
78,143,Natural Gas,,07/26/2012,08/24/2012,03/31/2011
93,172,Electricity,,05/26/2011,06/27/2011,03/31/2011
93,172,Electricity,,06/27/2011,07/27/2011,03/31/2011
93,172,Electricity,,07/27/2011,08/25/2011,03/31/2011
93,172,Electricity,,08/25/2011,09/26/2011,03/31/2011
93,172,Electricity,,09/26/2011,10/25/2011,03/31/2011
93,172,Electricity,,10/25/2011,11/23/2011,03/31/2011
93,172,Electricity,,11/23/2011,12/23/2011,03/31/2011
93,172,Electricity,,12/23/2011,01/25/2012,03/31/2011
93,172,Electricity,,01/25/2012,02/24/2012,03/31/2011
93,172,Electricity,,02/24/2012,03/26/2012,03/31/2011
93,172,Electricity,,03/26/2012,04/25/2012,03/31/2011
93,172,Electricity,,04/25/2012,05/24/2012,03/31/2011
93,172,Electricity,,05/24/2012,06/25/2012,03/31/2011
93,172,Electricity,,06/25/2012,07/25/2012,03/31/2011
93,172,Electricity,,07/25/2012,08/23/2012,03/31/2011
93,172,Electricity,,08/23/2012,09/24/2012,03/31/2011
93,172,Electricity,,09/24/2012,10/23/2012,03/31/2011
93,172,Electricity,,10/23/2012,11/21/2012,03/31/2011
93,172,Electricity,,11/21/2012,12/24/2012,03/31/2011
93,172,Electricity,,12/24/2012,01/24/2013,03/31/2011
93,172,Electricity,,01/24/2013,02/25/2013,03/31/2011
93,172,Electricity,,02/25/2013,03/26/2013,03/31/2011
93,172,Electricity,,03/26/2013,04/25/2013,03/31/2011
93,172,Electricity,,04/25/2013,05/24/2013,03/31/2011
93,172,Electricity,,05/24/2013,06/25/2013,03/31/2011
93,172,Electricity,,06/25/2013,07/25/2013,03/31/2011
93,172,Electricity,,07/25/2013,08/23/2013,03/31/2011
93,172,Electricity,,08/23/2013,09/24/2013,03/31/2011
93,173,Natural Gas,,05/30/2007,06/29/2007,03/31/2011
93,173,Natural Gas,,06/29/2007,07/31/2007,03/31/2011
93,173,Natural Gas,,07/31/2007,08/27/2007,03/31/2011
93,173,Natural Gas,,08/27/2007,09/27/2007,03/31/2011
93,173,Natural Gas,,09/27/2007,10/27/2007,03/31/2011
93,173,Natural Gas,,10/27/2007,11/28/2007,03/31/2011
93,173,Natural Gas,,11/28/2007,12/27/2007,03/31/2011
93,173,Natural Gas,,12/27/2007,01/26/2008,03/31/2011
93,173,Natural Gas,,01/26/2008,02/26/2008,03/31/2011
93,173,Natural Gas,,02/26/2008,03/26/2008,03/31/2011
93,173,Natural Gas,,03/26/2008,04/26/2008,03/31/2011
93,173,Natural Gas,,04/26/2008,05/27/2008,03/31/2011
93,173,Natural Gas,,05/27/2008,06/25/2008,03/31/2011
93,173,Natural Gas,,06/25/2008,07/26/2008,03/31/2011
93,173,Natural Gas,,07/26/2008,08/25/2008,03/31/2011
93,173,Natural Gas,,08/25/2008,09/25/2008,03/31/2011
93,173,Natural Gas,,09/25/2008,10/23/2008,03/31/2011
93,173,Natural Gas,,10/23/2008,11/24/2008,03/31/2011
93,173,Natural Gas,,11/24/2008,12/24/2008,03/31/2011
93,173,Natural Gas,,12/24/2008,01/26/2009,03/31/2011
93,173,Natural Gas,,01/26/2009,02/25/2009,03/31/2011
93,173,Natural Gas,,02/25/2009,03/26/2009,03/31/2011
93,173,Natural Gas,,03/26/2009,04/27/2009,03/31/2011
93,173,Natural Gas,,03/30/2010,04/27/2010,03/31/2011
93,173,Natural Gas,,02/25/2010,03/30/2010,03/31/2011
93,173,Natural Gas,,01/26/2010,02/25/2010,03/31/2011
93,173,Natural Gas,,12/24/2009,01/26/2010,03/31/2011
93,173,Natural Gas,,11/23/2009,12/24/2009,03/31/2011
93,173,Natural Gas,,10/23/2009,11/23/2009,03/31/2011
93,173,Natural Gas,,09/24/2009,10/23/2009,03/31/2011
93,173,Natural Gas,,08/25/2009,09/24/2009,03/31/2011
93,173,Natural Gas,,07/27/2009,08/25/2009,03/31/2011
93,173,Natural Gas,,06/25/2009,07/27/2009,03/31/2011
93,173,Natural Gas,,05/27/2009,06/25/2009,03/31/2011
93,173,Natural Gas,,04/27/2009,05/27/2009,03/31/2011
78,143,Natural Gas,,08/24/2012,09/25/2012,03/31/2011
78,143,Natural Gas,,09/25/2012,10/24/2012,03/31/2011
78,143,Natural Gas,,10/24/2012,11/26/2012,03/31/2011
78,143,Natural Gas,,11/26/2012,12/26/2012,03/31/2011
78,143,Natural Gas,,12/26/2012,01/25/2013,03/31/2011
78,143,Natural Gas,,01/25/2013,02/26/2013,03/31/2011
78,143,Natural Gas,,02/26/2013,03/27/2013,03/31/2011
78,143,Natural Gas,,03/27/2013,04/26/2013,03/31/2011
78,143,Natural Gas,,04/26/2013,05/28/2013,03/31/2011
78,143,Natural Gas,,05/28/2013,06/26/2013,03/31/2011
78,143,Natural Gas,,06/26/2013,07/26/2013,03/31/2011
78,143,Natural Gas,,07/26/2013,08/26/2013,03/31/2011
78,143,Natural Gas,,08/26/2013,09/25/2013,03/31/2011
93,172,Electricity,,08/26/2010,09/27/2010,03/31/2011
93,172,Electricity,,07/27/2010,08/26/2010,03/31/2011
93,172,Electricity,,06/25/2010,07/27/2010,03/31/2011
93,172,Electricity,,05/27/2010,06/25/2010,03/31/2011
93,172,Electricity,,04/27/2010,05/27/2010,03/31/2011
93,172,Electricity,,03/30/2010,04/27/2010,03/31/2011
93,172,Electricity,,02/25/2010,03/30/2010,03/31/2011
93,172,Electricity,,01/26/2010,02/25/2010,03/31/2011
93,172,Electricity,,12/24/2009,01/26/2010,03/31/2011
93,172,Electricity,,11/23/2009,12/24/2009,03/31/2011
93,172,Electricity,,10/23/2009,11/23/2009,03/31/2011
93,172,Electricity,,09/24/2009,10/23/2009,03/31/2011
93,172,Electricity,,08/25/2009,09/24/2009,03/31/2011
93,172,Electricity,,07/27/2009,08/25/2009,03/31/2011
93,172,Electricity,,06/25/2009,07/27/2009,03/31/2011
93,172,Electricity,,05/27/2009,06/25/2009,03/31/2011
93,172,Electricity,,04/27/2009,05/27/2009,03/31/2011
93,172,Electricity,,03/26/2009,04/27/2009,03/31/2011
93,172,Electricity,,02/25/2009,03/26/2009,03/31/2011
93,172,Electricity,,01/26/2009,02/25/2009,03/31/2011
93,172,Electricity,,12/24/2008,01/26/2009,03/31/2011
93,172,Electricity,,11/24/2008,12/24/2008,03/31/2011
93,172,Electricity,,10/23/2008,11/24/2008,03/31/2011
93,172,Electricity,,09/25/2008,10/23/2008,03/31/2011
93,172,Electricity,,08/25/2008,09/25/2008,03/31/2011
93,172,Electricity,,07/26/2008,08/25/2008,03/31/2011
93,172,Electricity,,06/25/2008,07/26/2008,03/31/2011
93,172,Electricity,,05/27/2008,06/25/2008,03/31/2011
